transaction_id,date,user_id,merchant_id,amount,transaction_type,device_type,lat,lon,fraud_label,card_type
txn_003172,2025-04-08 08:19:46.931500,user_1148,merchant_263,120.44147839019246,Transfer,Mobile,28.558100979440677,77.26726847897892,0,Credit
txn_003173,2025-06-15 08:19:46.931500,user_1998,merchant_283,988.1349685016769,POS,Tablet,28.58164299638398,77.22285377335537,0,Debit
txn_003174,2025-08-05 08:19:46.931500,user_712,,802.4067169149037,POS,Desktop,19.0720972493839,72.89576088745186,0,Debit
txn_003175,2025-04-09 08:19:46.931500,user_1833,merchant_21,113.11247977273575,Online,,12.990134699074323,77.59461457342529,0,Debit
txn_003176,2025-08-16 08:19:46.931500,user_750,merchant_479,564.111888301472,POS,Mobile,12.951792731908824,77.60297365440023,0,Debit
txn_003177,2025-08-17 08:19:46.931500,user_919,merchant_445,867.4508176108725,POS,Mobile,19.132454552482724,72.85479849616749,0,Credit
txn_003178,2025-06-08 08:19:46.931500,user_1290,merchant_434,487.859566577759,POS,Mobile,19.01398017211655,72.90251615420145,0,Credit
txn_003179,2025-06-23 08:19:46.931500,user_1470,merchant_246,352.5157991816194,POS,Mobile,19.08300845785849,72.93759234836148,0,Debit
txn_003180,2025-03-20 08:19:46.931500,user_241,merchant_35,1172.2698945435056,Online,Desktop,22.59731960447688,88.42228376975443,0,Debit
txn_003181,2025-05-30 08:19:46.931500,user_1866,merchant_181,71.60344709765593,Online,Tablet,19.156613716121544,72.85592789159492,0,Debit
txn_003182,2025-06-30 08:19:46.931500,user_894,merchant_170,1289.7742319990462,POS,Tablet,19.064792100367587,72.92530036152226,0,Credit
txn_003183,2025-06-24 08:19:46.931500,user_139,merchant_100,517.9997626569518,Online,Mobile,28.613992517125038,77.17986234316709,0,Prepaid
txn_003184,2025-04-07 08:19:46.931500,user_989,merchant_159,887.1290390883553,Online,Mobile,22.55664504895718,88.32882174303644,0,Credit
txn_003185,2025-08-07 08:19:46.931500,user_859,merchant_473,139.81604621530232,Online,Tablet,40.609089962094025,-73.96753325120106,0,Debit
txn_003186,2025-05-18 08:19:46.931500,user_1073,merchant_260,282.32471058520673,ATM,Desktop,28.573652437698602,77.12720183530448,0,Prepaid
txn_003187,2025-08-10 08:19:46.931500,user_1908,merchant_85,176.01297718405982,ATM,Mobile,22.613983669439396,88.28816146405201,0,Credit
txn_003188,2025-07-28 08:19:46.931500,user_1951,merchant_6,469.69064629726256,Online,Desktop,40.76640314358285,-73.96658758975386,0,Debit
txn_003189,2025-04-29 08:19:46.931500,user_1032,merchant_52,592.3178420326282,Transfer,Mobile,22.592337176455565,88.3010058924503,0,Credit
txn_003190,2025-09-08 08:19:46.931500,user_1620,merchant_75,820.0405989807866,POS,Mobile,40.61861499248085,-74.03608636866699,0,Credit
txn_003191,2025-06-22 08:19:46.931500,user_45,merchant_382,13.43667951063071,Online,Tablet,12.843040536277774,77.47308688183742,0,Credit
txn_003192,2025-04-29 08:19:46.931500,user_342,,,Online,Mobile,22.612740173090234,88.46058900086618,0,Credit
txn_003193,2025-04-21 08:19:46.931500,user_1228,merchant_288,768.4726603847926,Online,Desktop,12.975945566382634,77.591624370598,0,Debit
txn_003194,2025-05-24 08:19:46.931500,user_562,merchant_139,824.6557913492991,POS,Mobile,22.539968355025525,88.40483840424581,0,Credit
txn_003195,2025-06-02 08:19:46.931500,user_1427,merchant_31,2574.909508590801,POS,Mobile,22.49272875660687,88.36956088482374,0,Credit
txn_003196,2025-05-24 08:19:46.931500,user_1982,merchant_13,371.57714079106563,POS,Mobile,28.70203072648008,77.20819620973505,0,Credit
txn_003197,2025-07-21 08:19:46.931500,user_265,merchant_261,472.39263804945585,Online,Mobile,22.555522037720298,88.43666130121673,0,Debit
txn_003198,2025-04-23 08:19:46.931500,user_594,merchant_112,555.8158113230771,ATM,Mobile,22.665407623283464,88.43514391222122,0,Debit
txn_003199,2025-04-02 08:19:46.931500,user_94,merchant_323,890.7793434874737,POS,Mobile,12.965791407447272,77.63232285298909,0,Credit
txn_003200,2025-04-28 08:19:46.931500,user_1958,merchant_267,136.971311762896,ATM,Mobile,28.68605252951948,77.17533844393779,0,Credit
txn_003201,2025-07-06 08:19:46.931500,user_1160,,264.1238829180352,POS,Tablet,22.525962799173577,88.38113771031311,0,Debit
txn_003202,2025-05-26 08:19:46.931500,user_125,merchant_13,100.57660680637036,ATM,Desktop,40.65917003104733,-74.0597215207583,0,Debit
txn_003203,2025-07-02 08:19:46.931500,user_1627,merchant_230,628.3262255115033,Transfer,Mobile,28.58215834086477,77.15773691281106,0,Debit
txn_003204,2025-06-01 08:19:46.931500,user_1992,merchant_207,830.4104576784142,POS,Desktop,19.02131167589221,72.87780211527178,0,Debit
txn_003205,2025-07-18 08:19:46.931500,user_1421,merchant_172,73.7099736889162,POS,Mobile,40.724268605253464,-74.06879014012635,0,Credit
txn_003206,2025-04-05 08:19:46.931500,user_390,merchant_409,526.6109920688613,POS,Desktop,12.989482379114925,77.59923693503673,0,Credit
txn_003207,2025-06-17 08:19:46.931500,user_1517,merchant_314,808.7009719934488,ATM,Mobile,19.019383792086057,72.8713811785076,0,Credit
txn_003208,2025-05-20 08:19:46.931500,user_1669,merchant_236,735.3640408859096,Online,Mobile,28.623483722894033,77.21843620476848,0,Credit
txn_003209,2025-05-19 08:19:46.931500,user_815,merchant_178,731.8261573595471,Online,Desktop,13.014539839127815,77.6308868856516,0,Debit
txn_003210,2025-08-24 08:19:46.931500,user_1014,merchant_319,143.03737313202555,POS,Mobile,28.61219650348094,77.15544840839148,0,Debit
txn_003211,2025-07-21 08:19:46.931500,user_1403,merchant_168,730.8303232754404,ATM,Mobile,28.586283213485935,77.21052295809191,0,Prepaid
txn_003212,2025-08-16 08:19:46.931500,user_1091,merchant_146,444.2223446944966,POS,Mobile,22.634598978595548,88.24514634663572,0,Debit
txn_003213,2025-08-21 08:19:46.931500,user_1783,merchant_189,821.048544366284,POS,Mobile,12.975162358566529,77.58268456107653,0,Credit
txn_003214,2025-05-06 08:19:46.931500,user_1052,merchant_27,634.7499665704197,POS,Desktop,19.083857595567125,72.80128109291665,0,Debit
txn_003215,2025-07-12 08:19:46.931500,user_1990,merchant_411,255.34977100709568,Online,Tablet,22.615696118507245,88.35899997804549,0,Debit
txn_003216,2025-04-13 08:19:46.931500,user_154,merchant_265,583.6435866663518,POS,Desktop,28.596791583038897,77.21985916241952,0,Debit
txn_003217,2025-04-20 08:19:46.931500,user_339,merchant_300,745.5548181357237,Online,Desktop,28.626231425074327,77.2012849069358,0,Credit
txn_003218,2025-06-02 08:19:46.931500,user_897,merchant_64,2436.635454935848,POS,Desktop,22.54254600028912,88.34917163304841,0,Prepaid
txn_003219,2025-03-18 08:19:46.931500,user_1538,merchant_453,538.6405976362839,Online,Mobile,28.611334269838594,77.29108671211182,0,Debit
txn_003220,2025-06-26 08:19:46.931500,user_1044,merchant_225,99.0171269153056,Online,Mobile,19.07569888517376,72.90331680713857,0,Credit
txn_003221,2025-06-10 08:19:46.931500,user_787,merchant_389,664.7095803892037,POS,Mobile,19.113147630492687,72.87119572744096,0,Credit
txn_003222,2025-08-22 08:19:46.931500,user_1152,merchant_250,483.1208859121852,POS,Mobile,13.038487186217768,77.50593119842823,0,Credit
txn_003223,2025-06-22 08:19:46.931500,user_1597,merchant_222,774.2259177888586,Transfer,Desktop,28.625622270563934,77.2553426256734,0,Debit
txn_003224,2025-06-09 08:19:46.931500,user_800,merchant_391,656.2600417632138,POS,Mobile,40.73578056781699,-74.089381757128,0,Credit
txn_003225,2025-07-07 08:19:46.931500,user_821,merchant_264,377.84804181853525,POS,Mobile,12.984457190030275,77.58797258231061,0,Debit
txn_003226,2025-06-10 08:19:46.931500,user_1244,merchant_19,246.08933349483812,Online,Mobile,19.07343539044964,72.85426406671694,0,Credit
txn_003227,2025-07-05 08:19:46.931500,user_557,merchant_342,177.0799498022949,POS,Mobile,13.012232602548588,77.58289372238958,0,Debit
txn_003228,2025-08-30 08:19:46.931500,user_424,,347.7734001653731,Online,Desktop,19.13407248001163,72.87770052254797,0,Debit
txn_003229,2025-08-16 08:19:46.931500,user_377,merchant_281,766.1290108357274,POS,Tablet,28.580295857156678,77.29658523561578,0,Credit
txn_003230,2025-04-20 08:19:46.931500,user_8,merchant_374,26.880206111193957,POS,Mobile,40.67049517755142,-74.01674099538026,0,Credit
txn_003231,2025-06-01 08:19:46.931500,user_328,merchant_384,1324.9779669582458,Transfer,Desktop,40.72648146608147,-74.07415249435353,0,Debit
txn_003232,2025-06-07 08:19:46.931500,user_1172,merchant_290,757.6998279971124,POS,Mobile,19.080043068429426,72.84030681916701,0,Debit
txn_003233,2025-08-18 08:19:46.931500,user_447,merchant_260,898.6856809254248,POS,Mobile,40.82315656305267,-74.01205185696908,0,Debit
txn_003234,2025-09-10 08:19:46.931500,user_1213,merchant_35,205.05239503288277,Transfer,Mobile,19.01972741201178,72.8873938712507,0,Credit
txn_003235,2025-05-07 08:19:46.931500,user_1427,merchant_496,185.95727816552983,POS,Mobile,12.97527338716548,77.63055575026023,0,Debit
txn_003236,2025-07-17 08:19:46.931500,user_19,merchant_79,922.1480718715712,Online,Mobile,40.6668408392991,-73.92326785017023,0,Prepaid
txn_003237,2025-06-05 08:19:46.931500,user_1801,merchant_478,462.9216741297855,ATM,Mobile,12.98841970879139,77.55356103408576,0,Credit
txn_003238,2025-05-01 08:19:46.931500,user_1902,merchant_423,231.6372862618535,Online,Mobile,40.715862293192345,-73.9680276236888,0,Debit
txn_003239,2025-06-26 08:19:46.931500,user_1620,merchant_194,813.3853668165859,POS,Mobile,28.634794479992767,77.13937726783972,0,Debit
txn_003240,2025-06-06 08:19:46.931500,user_1051,merchant_170,651.0442389811998,Online,Desktop,18.973292401042478,72.80192632993935,0,Debit
txn_003241,2025-05-30 08:19:46.931500,user_933,merchant_339,720.9962079905913,POS,Desktop,28.62087783733122,77.21897251126985,0,Credit
txn_003242,2025-09-10 08:19:46.931500,user_1032,merchant_366,247.2681254720959,POS,Desktop,28.476728994545102,77.21417307361233,0,Debit
txn_003243,2025-08-26 08:19:46.931500,user_1450,merchant_226,612.4476023237914,Transfer,Mobile,12.932947375726641,77.52915016655325,0,Debit
txn_003244,2025-07-20 08:19:46.931500,user_1476,,873.8858482769479,POS,Desktop,28.578875654950412,77.2027989434998,0,Debit
txn_003245,2025-08-11 08:19:46.931500,user_1076,merchant_370,692.2383081944656,POS,Mobile,22.56535582264129,88.24809044730254,0,Debit
txn_003246,2025-05-18 08:19:46.931500,user_531,merchant_326,775.9609755059267,POS,Mobile,40.78253945195359,-73.96768560850602,0,Credit
txn_003247,2025-06-08 08:19:46.931500,user_622,merchant_137,920.9427649888705,ATM,Desktop,28.617596715695143,77.11466260598286,0,Debit
txn_003248,2025-06-21 08:19:46.931500,user_1746,merchant_74,628.3009159266065,POS,Desktop,28.568799984099368,77.19666682431601,0,Debit
txn_003249,2025-05-27 08:19:46.931500,user_452,merchant_73,330.4637217852503,POS,Tablet,13.00870366842726,77.64401400326979,0,Credit
txn_003250,2025-06-25 08:19:46.931500,user_607,merchant_391,763.1333460595861,Online,Tablet,19.195117512306826,72.87751793902434,0,Credit
txn_003251,2025-06-18 08:19:46.931500,user_1451,merchant_469,168.2883947298128,Online,Desktop,28.577335247719038,77.23751777160682,0,Prepaid
txn_003252,2025-04-15 08:19:46.931500,user_550,merchant_101,433.3041518366874,Online,Tablet,19.020526330044316,72.88786144204053,1,Credit
txn_003253,2025-08-08 08:19:46.931500,user_1131,merchant_48,676.423768738748,ATM,Desktop,28.71738880401157,77.18467712600214,0,Prepaid
txn_003254,2025-05-07 08:19:46.931500,user_244,merchant_316,465.21366678688537,POS,Mobile,12.93839417818149,77.52053291672894,0,Credit
txn_003255,2025-08-15 08:19:46.931500,user_351,merchant_197,575.7390096039402,POS,Mobile,28.617318433097996,77.12512518635359,0,Credit
txn_003256,2025-08-03 08:19:46.931500,user_459,merchant_142,589.8878215783429,POS,Desktop,22.514852223490866,88.2926422934081,0,Credit
txn_003257,2025-05-02 08:19:46.931500,user_94,merchant_202,159.21952353131684,Online,Mobile,22.622531027211767,88.35193057556587,0,Credit
txn_003258,2025-09-07 08:19:46.931500,user_1093,merchant_113,597.7581775247943,POS,Mobile,13.03818844653134,77.6008132112373,0,Debit
txn_003259,2025-08-04 08:19:46.931500,user_488,merchant_22,556.9845503768172,Transfer,Mobile,40.68738157208058,-73.96903150671392,0,Credit
txn_003260,2025-03-23 08:19:46.931500,user_598,merchant_23,510.1915341150922,ATM,Mobile,22.602083908497328,88.41993025802918,0,Debit
txn_003261,2025-07-13 08:19:46.931500,user_81,merchant_156,856.8301411285529,POS,Mobile,12.925843502070249,77.59079496475016,0,Credit
txn_003262,2025-05-09 08:19:46.931500,user_1310,merchant_7,763.6728069551607,ATM,Desktop,22.512050631438456,88.37216404855596,0,Prepaid
txn_003263,2025-07-07 08:19:46.931500,user_304,merchant_489,691.9948552140024,POS,Desktop,18.935127346842076,72.82035246936411,0,Credit
txn_003264,2025-05-30 08:19:46.931500,user_1930,merchant_69,192.73354122714107,Online,Mobile,19.03207130280754,72.86901696981538,0,Prepaid
txn_003265,2025-09-10 08:19:46.931500,user_1810,merchant_100,494.7975994448853,Transfer,Mobile,40.761361983222905,-74.08710030448759,0,Debit
txn_003266,2025-04-03 08:19:46.931500,user_569,merchant_215,855.33042191177,Online,Mobile,13.012544365334549,77.60682365004617,0,Credit
txn_003267,2025-06-29 08:19:46.931500,user_1900,merchant_292,435.6014534956121,Transfer,Tablet,19.090710395111604,72.85610096986672,0,Credit
txn_003268,2025-09-05 08:19:46.931500,user_273,merchant_100,966.2786058240711,Online,Mobile,13.006003919346634,77.58075149339591,0,Credit
txn_003269,2025-07-22 08:19:46.931500,user_554,merchant_214,700.7580219204505,ATM,Mobile,40.66542768629215,-74.00998072047153,0,Debit
txn_003270,2025-04-21 08:19:46.931500,user_1789,merchant_410,1012.8681688676733,Transfer,Mobile,28.615640878689845,77.14814487982481,0,Credit
txn_003271,2025-08-26 08:19:46.931500,user_1620,merchant_423,179.80033310456275,POS,Mobile,28.488485551196398,77.23323506388667,0,Credit
txn_003272,2025-06-02 08:19:46.931500,user_106,merchant_453,453.602738412588,ATM,Mobile,28.57224974441545,77.07257575530377,0,Credit
txn_003273,2025-05-17 08:19:46.931500,user_1316,merchant_78,481.9606930975844,ATM,Mobile,12.975907151777763,77.58186814688113,0,Debit
txn_003274,2025-05-20 08:19:46.931500,user_510,merchant_219,681.851991930561,Online,Mobile,28.542125263139457,77.16733637572595,0,Credit
txn_003275,2025-09-01 08:19:46.931500,user_1687,merchant_281,278.4207254352464,Online,Mobile,28.65837041339559,77.12142217680261,0,Debit
txn_003276,2025-04-25 08:19:46.931500,user_431,merchant_291,,Transfer,Tablet,12.942622110794892,77.61173174976834,0,Credit
txn_003277,2025-07-03 08:19:46.931500,user_1095,merchant_131,613.4593120935377,Transfer,Mobile,22.493437010215658,88.45134621809053,0,Credit
txn_003278,2025-06-21 08:19:46.931500,user_238,merchant_470,390.0580256239798,POS,Mobile,22.613030056228002,88.4455484281076,0,Prepaid
txn_003279,2025-04-04 08:19:46.931500,user_3,merchant_108,358.79088745994966,Online,Mobile,12.968862387330708,77.66604659599413,0,Credit
txn_003280,2025-07-09 08:19:46.931500,user_1329,merchant_1,292.15732539162093,ATM,Mobile,19.07642586893159,72.85579225283897,0,Debit
txn_003281,2025-08-17 08:19:46.931500,user_712,merchant_34,537.1666273552227,POS,Mobile,22.51361108301827,88.37300427620654,0,Debit
txn_003282,2025-07-17 08:19:46.931500,user_1296,merchant_84,176.94274131375698,Transfer,Desktop,40.676529920135174,-74.03567092938479,0,Prepaid
txn_003283,2025-08-13 08:19:46.931500,user_1240,merchant_440,441.7412758895919,Online,Desktop,40.71688349268048,-73.9129222465449,0,Credit
txn_003284,2025-06-27 08:19:46.931500,user_1992,merchant_20,251.38610552365338,POS,Desktop,22.635753347435255,88.40088364095361,0,Debit
txn_003285,2025-07-31 08:19:46.931500,user_756,merchant_136,317.2467758040683,POS,Tablet,28.607712472037637,77.20417228466891,0,Credit
txn_003286,2025-07-24 08:19:46.931500,user_665,merchant_373,606.1430554318873,Transfer,Tablet,13.043071557401877,77.6151695698988,0,Prepaid
txn_003287,2025-09-10 08:19:46.931500,user_171,merchant_248,695.4229586308386,POS,Mobile,22.43670866996624,88.48239821894677,0,Debit
txn_003288,2025-07-02 08:19:46.931500,user_1939,merchant_403,408.16852200846733,POS,Tablet,19.068448940528572,72.8725935440851,0,Debit
txn_003289,2025-08-03 08:19:46.931500,user_1445,merchant_34,790.3491180516612,Online,Mobile,40.71998845044803,-73.99675288349904,0,Credit
txn_003290,2025-03-26 08:19:46.931500,user_1811,merchant_113,208.18592271886683,Online,,12.959947964512915,77.51511751196517,0,Credit
txn_003291,2025-06-17 08:19:46.931500,user_1125,merchant_240,44.03041849990382,POS,Desktop,12.906977281485615,77.6757312915327,0,Debit
txn_003292,2025-09-12 08:19:46.931500,user_541,merchant_469,99.10244404525776,Online,Mobile,28.573976246967845,77.25524887070152,0,Credit
txn_003293,2025-08-01 08:19:46.931500,user_1479,merchant_85,177.37796236584728,Online,Mobile,19.08424861325624,72.75416859408188,0,Credit
txn_003294,2025-08-16 08:19:46.931500,user_274,merchant_474,106.13202976511616,POS,Mobile,40.6469948763545,-74.04038759674661,0,Debit
txn_003295,2025-08-27 08:19:46.931500,user_837,merchant_345,1106.346175368874,Online,Desktop,28.645794288706107,77.18730674784632,0,Debit
txn_003296,2025-04-07 08:19:46.931500,user_1840,merchant_253,34.93376372107252,Online,Mobile,22.60632915495352,88.34569101531228,0,Debit
txn_003297,2025-04-13 08:19:46.931500,user_1253,merchant_59,781.2286710190738,POS,Mobile,22.601120317643804,88.30668463511259,0,Credit
txn_003298,2025-05-19 08:19:46.931500,user_604,merchant_41,492.4613452678175,Transfer,Mobile,12.945379590166912,77.60551864209546,0,Credit
txn_003299,2025-09-01 08:19:46.931500,user_665,merchant_343,567.380140075373,Online,Mobile,28.595074774697558,77.2013482942788,0,Debit
txn_003300,2025-09-03 08:19:46.931500,user_118,merchant_236,228.28108618686053,POS,Mobile,19.072215172067096,72.90909778044812,0,Debit
txn_003301,2025-06-15 08:19:46.931500,user_1282,merchant_416,597.6358174684052,POS,Mobile,19.07223753922792,72.86434293321291,0,Debit
txn_003302,2025-04-28 08:19:46.931500,user_1672,merchant_461,225.82443347879052,Online,Tablet,40.72647939790301,-73.97323931776569,0,Credit
txn_003303,2025-08-29 08:19:46.931500,user_22,merchant_176,776.8298546085339,POS,Mobile,12.975982849344625,77.53506418803178,0,Debit
txn_003304,2025-08-20 08:19:46.931500,user_1688,merchant_316,801.6540433562702,POS,Desktop,40.75132438775906,-73.96795204947375,0,Credit
txn_003304,2025-03-28 08:19:46.931500,user_729,merchant_373,459.54141894022354,POS,Mobile,22.553517124133343,88.38624532887499,0,Debit
txn_003306,2025-08-08 08:19:46.931500,user_450,,479.1907683937165,Online,Mobile,40.80517228649588,-74.01329253968395,0,Debit
txn_003307,2025-08-29 08:19:46.931500,user_1497,merchant_436,629.8171698280502,POS,Desktop,28.607991801964385,77.21315326894877,0,Debit
txn_003308,2025-09-06 08:19:46.931500,user_1977,merchant_241,614.4828284173361,Transfer,Tablet,13.116048954913198,77.5991536540387,0,Credit
txn_003309,2025-08-29 08:19:46.931500,user_573,merchant_490,807.2439119400849,Online,Mobile,12.937983456933216,77.52518886282752,0,Credit
txn_003310,2025-06-27 08:19:46.931500,user_362,merchant_490,798.7537775630897,Transfer,Desktop,12.952779739809012,77.58765225189916,0,Credit
txn_003311,2025-06-09 08:19:46.931500,user_525,merchant_133,491.3477207962653,Online,Mobile,19.10039173224599,72.87081522469732,0,Credit
txn_003312,2025-07-05 08:19:46.931500,user_1990,merchant_296,356.8326545135167,Online,Mobile,22.57298299696603,88.36957829813032,0,Debit
txn_003313,2025-04-13 08:19:46.931500,user_33,merchant_286,743.485936358443,Transfer,Desktop,28.617879010854583,77.26113563021396,0,Credit
txn_003314,2025-03-19 08:19:46.931500,user_1101,merchant_281,453.1142753337698,Online,Mobile,40.662936715375096,-73.90600126866809,0,Debit
txn_003315,2025-04-11 08:19:46.931500,user_1347,merchant_456,534.1231826859575,POS,Desktop,22.638264021012674,88.41081400253785,0,Debit
txn_003316,2025-05-22 08:19:46.931500,user_1778,merchant_462,659.0948671553272,Online,Mobile,19.02781560707587,72.86277353720618,0,Debit
txn_003317,2025-05-12 08:19:46.931500,user_1594,merchant_417,792.6670916226072,Transfer,Desktop,19.03335509391035,72.82744441488796,0,Prepaid
txn_003318,2025-07-25 08:19:46.931500,user_1924,merchant_380,578.2544425724858,Online,Desktop,22.556113268553556,88.35312233100007,0,Credit
txn_003319,2025-07-27 08:19:46.931500,user_1599,,323.84061623783396,POS,Desktop,28.591830113786845,77.20150813891715,0,Credit
txn_003320,2025-08-06 08:19:46.931500,user_1195,merchant_324,7273.721722115345,POS,Mobile,19.11140977853526,72.90816790234359,0,Prepaid
txn_003321,2025-08-12 08:19:46.931500,user_218,merchant_341,,Online,Mobile,12.9890511280832,77.58594139494991,0,Credit
txn_003322,2025-09-09 08:19:46.931500,user_1480,merchant_168,194.5989928242504,POS,Desktop,12.950292038426833,77.60473353165864,0,Prepaid
txn_003323,2025-08-11 08:19:46.931500,user_1528,merchant_270,226.46852692268976,ATM,Tablet,22.61929070923105,88.42552548658504,0,Prepaid
txn_003324,2025-05-12 08:19:46.931500,user_1410,merchant_80,264.19595544227775,Online,Mobile,12.906815217410236,77.58593337089304,0,Debit
txn_003325,2025-07-09 08:19:46.931500,user_783,merchant_342,754.5652675144431,POS,Mobile,12.925597859347633,77.51686150128828,0,Credit
txn_003326,2025-06-20 08:19:46.931500,user_1937,merchant_350,1050.5429575170501,POS,Desktop,22.627427494345245,88.42252696654622,0,Debit
txn_003327,2025-06-25 08:19:46.931500,user_1340,merchant_428,348.11801984863496,POS,Mobile,22.560172283982048,88.33703491763711,0,Credit
txn_003328,2025-07-13 08:19:46.931500,user_528,merchant_367,550.780507374672,POS,Mobile,22.55115391622773,88.27185817004235,0,Credit
txn_003329,2025-09-06 08:19:46.931500,user_1782,merchant_302,,Transfer,Desktop,19.12458637400627,72.84593465775087,0,Credit
txn_003330,2025-08-14 08:19:46.931500,user_1283,merchant_267,1010.0578294648872,Transfer,Mobile,28.598519023450027,77.214946113905,0,Credit
txn_003331,2025-09-09 08:19:46.931500,user_1300,merchant_350,747.4485025629449,ATM,Desktop,12.867719204336217,77.59087112843993,0,Debit
txn_003332,2025-07-23 08:19:46.931500,user_1238,merchant_143,252.60933082884216,Transfer,Mobile,28.616561339246356,77.17226408475386,0,Prepaid
txn_003333,2025-04-24 08:19:46.931500,user_1129,merchant_413,130.70233328570578,Online,Mobile,22.67643670487841,88.29952527752413,0,Debit
txn_003334,2025-06-13 08:19:46.931500,user_423,merchant_305,811.27611732847,ATM,Desktop,28.633802530420358,77.14835326965233,0,Credit
txn_003335,2025-03-23 08:19:46.931500,user_1673,merchant_399,328.2545581356718,ATM,Mobile,28.623687460712745,77.14476434831026,0,Credit
txn_003336,2025-07-18 08:19:46.931500,user_906,merchant_460,752.8196507632778,Transfer,Mobile,22.616956590601372,88.37741726306591,0,Prepaid
txn_003336,2025-04-12 08:19:46.931500,user_452,merchant_126,588.1071010551243,Transfer,Desktop,18.98832986652433,72.87703792247953,0,Credit
txn_003338,2025-05-31 08:19:46.931500,user_665,,50.288809817215565,Online,,28.583935786438694,77.19210517725907,0,Credit
txn_003339,2025-07-01 08:19:46.931500,user_551,merchant_418,257.96698045789157,POS,Mobile,40.62659310638964,-73.93010534141811,0,Credit
txn_003340,2025-04-07 08:19:46.931500,user_418,merchant_12,393.7565938141765,Online,Mobile,22.52191811148318,88.348088553125,0,Credit
txn_003341,2025-04-15 08:19:46.931500,user_1192,merchant_223,297.2630032246016,Online,Mobile,28.56589568982772,77.18750465639351,0,Credit
txn_003342,2025-04-22 08:19:46.931500,user_1290,merchant_248,534.8504854656154,Online,Mobile,12.964374345005563,77.58575345414057,0,Debit
txn_003343,2025-06-14 08:19:46.931500,user_1655,merchant_140,620.4144338453956,Transfer,,22.640287842951928,88.3549262382168,0,Debit
txn_003344,2025-06-04 08:19:46.931500,user_1758,merchant_169,1036.8079812521241,Transfer,Mobile,13.049719724692803,77.51917837160399,0,Debit
txn_003345,2025-06-12 08:19:46.931500,user_1542,merchant_482,641.6640430629404,Online,Desktop,22.629532243351363,88.40925005643662,0,Debit
txn_003346,2025-07-11 08:19:46.931500,user_810,merchant_261,947.3303197159628,POS,Desktop,40.76471431256298,-73.89324714993398,0,Debit
txn_003347,2025-05-08 08:19:46.931500,user_319,merchant_154,356.9549643376116,POS,Desktop,18.943228296822475,72.7661862693726,0,Credit
txn_003348,2025-07-28 08:19:46.931500,user_914,merchant_256,849.5640240541027,POS,Desktop,22.572844820123734,88.25535635869231,0,Credit
txn_003349,2025-07-18 08:19:46.931500,user_475,merchant_499,385.64057285302135,POS,Mobile,28.510082022609236,77.18841162995481,0,Debit
txn_003349,2025-06-14 08:19:46.931500,user_1495,merchant_371,224.8949595573136,Online,Tablet,19.045353596052696,72.77912566749049,0,Debit
txn_003351,2025-07-16 08:19:46.931500,user_1488,merchant_208,212.21697253662933,POS,Mobile,28.57882347907106,77.23744826276287,0,Debit
txn_003352,2025-04-10 08:19:46.931500,user_889,merchant_27,292.58657756304035,POS,Mobile,22.593989914056827,88.39699756896914,0,Credit
txn_003353,2025-07-07 08:19:46.931500,user_755,merchant_488,756.2247868820475,Online,Mobile,12.946430937476226,77.65007135740392,0,Credit
txn_003354,2025-09-11 08:19:46.931500,user_304,merchant_303,112.94148909799736,Transfer,Desktop,13.061001841600111,77.59968379808463,0,Credit
txn_003355,2025-07-10 08:19:46.931500,user_1848,merchant_154,922.4435703841151,POS,Desktop,19.046900440966784,72.86813265015141,0,Credit
txn_003356,2025-06-06 08:19:46.931500,user_982,merchant_411,,Transfer,Desktop,40.64759650639425,-74.01728481067248,0,Credit
txn_003357,2025-04-03 08:19:46.931500,user_192,merchant_442,33.54057555957223,POS,Mobile,28.64066246576225,77.21767383958264,0,Credit
txn_003358,2025-06-01 08:19:46.931500,user_1016,merchant_132,164.68095108785735,POS,Mobile,19.0947536281854,72.78890224188228,0,Credit
txn_003359,2025-03-28 08:19:46.931500,user_372,merchant_55,557.1904826942992,Online,Desktop,22.604765319006464,88.33255729290886,0,Credit
txn_003360,2025-04-15 08:19:46.931500,user_941,merchant_422,63.98724176316523,ATM,Tablet,12.958766101006447,77.55358604330065,0,Credit
txn_003361,2025-03-22 08:19:46.931500,user_379,merchant_76,676.9835020863089,Online,Mobile,28.68554694230178,77.13373357105229,0,Credit
txn_003362,2025-06-12 08:19:46.931500,user_1671,merchant_285,45.100313582164915,Online,Tablet,12.964876919812022,77.52403966842452,0,Credit
txn_003363,2025-08-29 08:19:46.931500,user_1767,merchant_115,278.307100440643,Transfer,Mobile,40.75829938868427,-73.99356893136192,0,Credit
txn_003364,2025-04-13 08:19:46.931500,user_361,merchant_433,559.6161006124672,Transfer,Desktop,12.91503477485635,77.5939800142815,0,Debit
txn_003365,2025-09-06 08:19:46.931500,user_387,merchant_402,640.2832070519594,POS,Mobile,22.528621650650617,88.40172181361558,0,Debit
txn_003366,2025-04-28 08:19:46.931500,user_1167,merchant_113,739.3159388782811,Transfer,Desktop,19.171489551000562,72.8035739557505,0,Debit
txn_003367,2025-05-18 08:19:46.931500,user_1005,merchant_451,108.03619594607392,ATM,Tablet,22.640036767411175,88.42111727754585,0,Credit
txn_003368,2025-07-27 08:19:46.931500,user_1932,merchant_490,407.4641620963475,Transfer,Mobile,28.593524832461686,77.23566273399526,0,Credit
